num,date_time,전력사용량(kWh),기온(°C),풍속(m/s),습도(%),강수량(mm),일조(hr),비전기냉방설비운영,태양광보유
3,2020-08-14 19,3504.9240000000004,27.7,2.4,91.0,0.0,0.0,1.0,1.0
3,2020-08-14 20,3499.632,27.3,3.2,92.0,0.0,0.0,1.0,1.0
3,2020-08-14 21,3496.446,27.2,2.6,93.0,0.0,0.0,1.0,1.0
3,2020-08-14 22,3500.59142,27.0,2.1,92.0,0.0,0.0,1.0,1.0
3,2020-08-14 23,3478.744684,26.9,2.6,92.0,0.0,0.0,1.0,1.0
3,2020-08-15 00,3460.444235,26.8,2.0,93.0,0.0,0.0,1.0,1.0
3,2020-08-15 01,3454.7112,26.8,2.9,92.0,0.0,0.0,1.0,1.0
3,2020-08-15 02,3444.48,26.7,2.1,92.0,0.0,0.0,1.0,1.0
3,2020-08-15 03,3442.536,26.5,2.5,93.0,0.0,0.0,1.0,1.0
3,2020-08-15 04,3438.18,25.9,1.3,96.0,1.2,0.0,1.0,1.0
3,2020-08-15 05,3428.150065,25.5,2.1,99.0,9.5,0.0,1.0,1.0
3,2020-08-15 06,3432.568803,25.5,0.9,100.0,9.4,0.0,1.0,1.0
3,2020-08-15 07,3428.925834000001,25.4,2.3,100.0,11.7,0.0,1.0,1.0
3,2020-08-15 08,3428.768886,25.2,1.3,100.0,10.1,0.0,1.0,1.0
3,2020-08-15 09,3425.69232,25.4,1.9,100.0,1.6,0.0,1.0,1.0
3,2020-08-15 10,3497.153153,25.7,2.1,100.0,2.0,0.0,1.0,1.0
3,2020-08-15 11,3505.360039,26.0,1.5,100.0,1.1,0.0,1.0,1.0
3,2020-08-15 12,3513.597775,26.5,1.5,98.0,0.0,0.0,1.0,1.0
3,2020-08-15 13,3522.832994,26.8,2.6,97.0,0.0,0.0,1.0,1.0
3,2020-08-15 14,3531.243361,27.3,2.0,95.0,0.0,0.0,1.0,1.0
3,2020-08-15 15,3528.69504,28.0,1.9,93.0,0.0,0.0,1.0,1.0
3,2020-08-15 16,3452.97336,28.5,2.0,91.0,0.0,0.3,1.0,1.0
3,2020-08-15 17,3431.7,29.1,1.5,88.0,0.0,0.5,1.0,1.0
3,2020-08-15 18,3449.736,28.6,1.2,89.0,0.0,0.4,1.0,1.0
3,2020-08-15 19,3453.6240000000007,27.8,1.1,93.0,0.0,0.0,1.0,1.0
3,2020-08-15 20,3453.948,27.5,1.1,92.0,0.0,0.0,1.0,1.0
3,2020-08-15 21,3432.348,27.0,0.8,94.0,0.0,0.0,1.0,1.0
3,2020-08-15 22,3442.5,26.2,0.1,97.0,0.0,0.0,1.0,1.0
3,2020-08-15 23,3424.413176,26.3,1.2,98.0,0.0,0.0,1.0,1.0
3,2020-08-16 00,3417.984000000001,25.7,1.6,98.0,0.0,0.0,1.0,1.0
3,2020-08-16 01,3418.308,26.1,1.1,94.0,0.0,0.0,1.0,1.0
3,2020-08-16 02,3408.804,25.4,1.3,95.0,0.0,0.0,1.0,1.0
3,2020-08-16 03,3402.216,25.1,1.3,97.0,0.0,0.0,1.0,1.0
3,2020-08-16 04,3417.012,24.8,1.1,96.0,0.0,0.0,1.0,1.0
3,2020-08-16 05,3427.812,25.2,1.5,94.0,0.0,0.0,1.0,1.0
3,2020-08-16 06,3444.012,25.1,1.5,95.0,0.0,0.0,1.0,1.0
3,2020-08-16 07,3407.616,25.5,1.7,93.0,0.0,0.0,1.0,1.0
3,2020-08-16 08,3403.4040000000005,26.2,2.8,91.0,0.0,0.0,1.0,1.0
3,2020-08-16 09,3411.288,26.8,3.2,90.0,0.0,0.0,1.0,1.0
3,2020-08-16 10,3407.508,27.9,3.2,87.0,0.0,0.1,1.0,1.0
3,2020-08-16 11,3401.676,29.1,3.1,80.0,0.0,0.6,1.0,1.0
3,2020-08-16 12,3413.664,30.3,3.2,76.0,0.0,0.6,1.0,1.0
3,2020-08-16 13,3423.384,30.5,4.2,74.0,0.0,0.8,1.0,1.0
3,2020-08-16 14,3438.504000000001,30.8,4.0,73.0,0.0,0.9,1.0,1.0
3,2020-08-16 15,3450.384,30.7,3.8,73.0,0.0,1.0,1.0,1.0
3,2020-08-16 16,3435.48,30.7,3.8,74.0,0.0,0.4,1.0,1.0
3,2020-08-16 17,3426.948,30.7,3.3,74.0,0.0,0.9,1.0,1.0
3,2020-08-16 18,3453.0840000000007,28.8,3.4,79.0,0.0,0.5,1.0,1.0
3,2020-08-16 19,3440.664,28.2,2.3,83.0,0.0,0.0,1.0,1.0
3,2020-08-16 20,3433.212,27.6,1.7,86.0,0.0,0.0,1.0,1.0
3,2020-08-16 21,3420.792,27.1,0.9,89.0,0.0,0.0,1.0,1.0
3,2020-08-16 22,3431.268,26.9,1.2,89.0,0.0,0.0,1.0,1.0
3,2020-08-16 23,3425.747294,26.6,1.2,92.0,0.0,0.0,1.0,1.0
3,2020-08-17 00,3411.993176,26.4,0.7,94.0,0.0,0.0,1.0,1.0
3,2020-08-17 01,3412.044000000001,26.2,0.6,94.0,0.0,0.0,1.0,1.0
3,2020-08-17 02,3426.84,26.0,0.8,96.0,0.0,0.0,1.0,1.0
3,2020-08-17 03,3440.664,25.7,1.1,97.0,0.0,0.0,1.0,1.0
3,2020-08-17 04,3474.36,25.8,1.4,97.0,0.0,0.0,1.0,1.0
3,2020-08-17 05,3423.276,25.9,0.8,94.0,0.0,0.0,1.0,1.0
3,2020-08-17 06,3423.06,25.8,0.6,94.0,0.0,0.0,1.0,1.0
3,2020-08-17 07,3404.7,26.4,0.3,89.0,0.0,0.0,1.0,1.0
3,2020-08-17 08,3424.517229,27.5,1.1,87.0,0.0,0.4,1.0,1.0
3,2020-08-17 09,3420.044761,28.0,0.9,84.0,0.0,0.4,1.0,1.0
3,2020-08-17 10,3416.946,28.5,0.6,81.0,0.0,0.1,1.0,1.0
3,2020-08-17 11,3412.6992,29.6,1.3,75.0,0.0,0.3,1.0,1.0
3,2020-08-17 12,3425.9042990000007,31.5,1.5,68.0,0.0,0.8,1.0,1.0
3,2020-08-17 13,3423.9966659999995,31.2,2.1,70.0,0.0,1.0,1.0,1.0
3,2020-08-17 14,3420.4105990000007,31.8,2.1,63.0,0.0,1.0,1.0,1.0
3,2020-08-17 15,3419.373789,32.1,1.7,66.0,0.0,0.7,1.0,1.0
3,2020-08-17 16,3420.760466,32.0,2.6,71.0,0.0,1.0,1.0,1.0
3,2020-08-17 17,3424.289059,31.5,2.9,73.0,0.0,1.0,1.0,1.0
3,2020-08-17 18,3428.572047,30.3,3.1,74.0,0.0,1.0,1.0,1.0
3,2020-08-17 19,3426.082629,29.1,2.4,78.0,0.0,0.7,1.0,1.0
3,2020-08-17 20,3427.270014,27.6,1.1,84.0,0.0,0.0,1.0,1.0
3,2020-08-17 21,3429.9288,26.5,0.9,89.0,0.0,0.0,1.0,1.0
3,2020-08-17 22,3426.157029,25.8,0.3,91.0,0.0,0.0,1.0,1.0
3,2020-08-17 23,3427.364118,25.2,0.8,94.0,0.0,0.0,1.0,1.0
3,2020-08-18 00,3429.082588,25.2,0.6,95.0,0.0,0.0,1.0,1.0
3,2020-08-18 01,3426.6240000000007,24.5,0.7,97.0,0.0,0.0,1.0,1.0
3,2020-08-18 02,3427.272,24.3,0.5,98.0,0.0,0.0,1.0,1.0
3,2020-08-18 03,3435.9984,23.9,0.4,99.0,0.0,0.0,1.0,1.0
3,2020-08-18 04,3450.276,23.7,0.2,100.0,0.0,0.0,1.0,1.0
3,2020-08-18 05,3458.7,23.5,0.6,100.0,0.0,0.0,1.0,1.0
3,2020-08-18 06,3516.696,23.5,0.5,100.0,0.0,0.0,1.0,1.0
3,2020-08-18 07,3538.62,24.0,0.7,100.0,0.0,0.0,1.0,1.0
3,2020-08-18 08,3567.5640000000008,24.5,0.3,100.0,0.0,0.0,1.0,1.0
3,2020-08-18 09,3574.692,25.6,1.1,97.0,0.0,0.0,1.0,1.0
3,2020-08-18 10,3571.452,26.8,1.0,87.0,0.0,0.0,1.0,1.0
3,2020-08-18 11,3583.764,28.3,2.1,82.0,0.0,0.7,1.0,1.0
3,2020-08-18 12,3595.32,29.0,2.6,74.0,0.0,1.0,1.0,1.0
3,2020-08-18 13,3581.496,30.0,2.5,72.0,0.0,1.0,1.0,1.0
3,2020-08-18 14,3591.54,30.8,2.4,66.0,0.0,1.0,1.0,1.0
3,2020-08-18 15,3598.884,31.5,2.5,61.0,0.0,1.0,1.0,1.0
3,2020-08-18 16,3614.976,31.8,2.3,59.0,0.0,1.0,1.0,1.0
3,2020-08-18 17,3615.408,31.4,2.2,59.0,0.0,1.0,1.0,1.0
3,2020-08-18 18,3532.356,30.8,2.3,63.0,0.0,1.0,1.0,1.0
3,2020-08-18 19,3487.1040000000007,29.3,1.7,74.0,0.0,0.7,1.0,1.0
3,2020-08-18 20,3481.704,27.6,1.3,78.0,0.0,0.0,1.0,1.0
3,2020-08-18 21,3463.452,26.3,1.2,84.0,0.0,0.0,1.0,1.0
3,2020-08-18 22,3431.376,25.5,0.9,89.0,0.0,0.0,1.0,1.0
3,2020-08-18 23,3419.0767060000007,24.9,1.2,94.0,0.0,0.0,1.0,1.0
3,2020-08-19 00,3418.216941,24.3,0.2,97.0,0.0,0.0,1.0,1.0
3,2020-08-19 01,3413.34,24.7,1.0,95.0,0.0,0.0,1.0,1.0
3,2020-08-19 02,3421.008,23.8,0.4,97.0,0.0,0.0,1.0,1.0
3,2020-08-19 03,3424.248,23.3,0.5,98.0,0.0,0.0,1.0,1.0
3,2020-08-19 04,3416.148,23.1,0.6,99.0,0.0,0.0,1.0,1.0
3,2020-08-19 05,3437.748,23.0,1.2,100.0,0.0,0.0,1.0,1.0
3,2020-08-19 06,3498.768,23.6,1.4,100.0,0.0,0.0,1.0,1.0
3,2020-08-19 07,3484.296,23.8,0.6,100.0,0.0,0.0,1.0,1.0
3,2020-08-19 08,3529.116,24.9,1.1,94.0,0.0,0.5,1.0,1.0
3,2020-08-19 09,3556.656,26.7,0.9,82.0,0.0,0.8,1.0,1.0
3,2020-08-19 10,3569.4,27.5,2.6,80.0,0.0,1.0,1.0,1.0
3,2020-08-19 11,3568.536,28.1,2.6,78.0,0.0,0.8,1.0,1.0
3,2020-08-19 12,3585.492,29.6,1.4,73.0,0.0,0.9,1.0,1.0
3,2020-08-19 13,3577.068,30.6,2.5,69.0,0.0,1.0,1.0,1.0
3,2020-08-19 14,3615.732,31.6,3.0,65.0,0.0,1.0,1.0,1.0
3,2020-08-19 15,3602.772,30.7,4.2,65.0,0.0,1.0,1.0,1.0
3,2020-08-19 16,3629.556,30.7,3.2,67.0,0.0,1.0,1.0,1.0
3,2020-08-19 17,3590.244,30.2,3.4,67.0,0.0,1.0,1.0,1.0
3,2020-08-19 18,3545.532,29.3,2.7,70.0,0.0,1.0,1.0,1.0
3,2020-08-19 19,3520.557,27.8,2.2,78.0,0.0,0.7,1.0,1.0
3,2020-08-19 20,3553.270655,26.7,1.6,85.0,0.0,0.0,1.0,1.0
3,2020-08-19 21,3539.106,25.7,1.0,92.0,0.0,0.0,1.0,1.0
3,2020-08-19 22,3508.2936,25.0,1.5,96.0,0.0,0.0,1.0,1.0
3,2020-08-19 23,3454.612941,24.8,0.1,97.0,0.0,0.0,1.0,1.0
3,2020-08-20 00,3422.736,24.6,0.8,97.0,0.0,0.0,1.0,1.0
3,2020-08-20 01,3420.576,23.9,0.6,98.0,0.0,0.0,1.0,1.0
3,2020-08-20 02,3419.28,23.7,0.3,100.0,0.0,0.0,1.0,1.0
3,2020-08-20 03,3417.12,23.4,0.9,100.0,0.0,0.0,1.0,1.0
3,2020-08-20 04,3418.956,23.6,1.4,100.0,0.0,0.0,1.0,1.0
3,2020-08-20 05,3453.2254840000005,23.9,0.3,100.0,0.0,0.0,1.0,1.0
3,2020-08-20 06,3442.441578,24.5,1.2,100.0,0.0,0.0,1.0,1.0
3,2020-08-20 07,3439.256969,25.1,1.5,98.0,0.0,0.3,1.0,1.0
3,2020-08-20 08,3442.960694,27.1,0.7,83.0,0.0,1.0,1.0,1.0
3,2020-08-20 09,3441.30768,27.6,0.7,77.0,0.0,0.8,1.0,1.0
3,2020-08-20 10,3468.119111,28.1,0.9,74.0,0.0,0.4,1.0,1.0
3,2020-08-20 11,3478.575799,30.1,0.9,70.0,0.0,0.8,1.0,1.0
3,2020-08-20 12,3488.9290049999995,30.9,1.3,63.0,0.0,1.0,1.0,1.0
3,2020-08-20 13,3499.601143,31.6,1.1,60.0,0.0,1.0,1.0,1.0
3,2020-08-20 14,3569.785714,31.8,1.9,61.0,0.0,0.8,1.0,1.0
3,2020-08-20 15,3611.628,32.2,2.3,59.0,0.0,0.9,1.0,1.0
3,2020-08-20 16,3598.452,32.7,2.6,58.0,0.0,1.0,1.0,1.0
3,2020-08-20 17,3587.544000000001,31.8,2.6,65.0,0.0,0.8,1.0,1.0
3,2020-08-20 18,3522.744,29.1,3.3,75.0,0.0,0.7,1.0,1.0
3,2020-08-20 19,3478.356,27.7,2.8,79.0,0.0,0.3,1.0,1.0
3,2020-08-20 20,3467.772,27.1,2.6,82.0,0.0,0.0,1.0,1.0
3,2020-08-20 21,3448.656,26.2,0.8,85.0,0.0,0.0,1.0,1.0
3,2020-08-20 22,3449.736,25.6,0.9,90.0,0.0,0.0,1.0,1.0
3,2020-08-20 23,3454.036941,25.3,1.5,92.0,0.0,0.0,1.0,1.0
3,2020-08-21 00,3427.818353,25.1,0.7,93.0,0.0,0.0,1.0,1.0
3,2020-08-21 01,3412.368,24.6,0.3,94.0,0.0,0.0,1.0,1.0
3,2020-08-21 02,3412.26,24.2,0.7,95.0,0.0,0.0,1.0,1.0
3,2020-08-21 03,3411.72,24.0,0.0,96.0,0.0,0.0,1.0,1.0
3,2020-08-21 04,3421.44,24.3,0.6,96.0,0.0,0.0,1.0,1.0
3,2020-08-21 05,3437.748,24.7,1.3,94.0,0.0,0.0,1.0,1.0
3,2020-08-21 06,3475.8720000000008,24.3,0.5,94.0,0.0,0.0,1.0,1.0
3,2020-08-21 07,3477.168,25.1,2.3,93.0,0.0,0.0,1.0,1.0
3,2020-08-21 08,3565.188,26.3,1.7,89.0,0.0,0.4,1.0,1.0
3,2020-08-21 09,3570.588,28.1,1.7,80.0,0.0,0.7,1.0,1.0
3,2020-08-21 10,3585.276,28.5,1.7,78.0,0.0,0.7,1.0,1.0
3,2020-08-21 11,3559.572,28.8,1.3,77.0,0.0,0.1,1.0,1.0
3,2020-08-21 12,3580.308,29.2,1.7,76.0,0.0,0.2,1.0,1.0
3,2020-08-21 13,3590.136,30.3,1.2,78.0,0.0,0.3,1.0,1.0
3,2020-08-21 14,3614.112,30.1,3.9,77.0,0.0,0.5,1.0,1.0
3,2020-08-21 15,3588.408,31.0,3.9,76.0,0.0,0.9,1.0,1.0
3,2020-08-21 16,3592.296,31.1,3.0,72.0,0.0,0.9,1.0,1.0
3,2020-08-21 17,3596.94,30.4,2.9,72.0,0.0,1.0,1.0,1.0
3,2020-08-21 18,3530.952,29.7,1.9,75.0,0.0,0.9,1.0,1.0
3,2020-08-21 19,3479.112,28.7,1.1,81.0,0.0,0.0,1.0,1.0
3,2020-08-21 20,3468.312,28.2,1.3,83.0,0.0,0.0,1.0,1.0
3,2020-08-21 21,3449.952,27.7,0.7,86.0,0.0,0.0,1.0,1.0
3,2020-08-21 22,3445.416,27.7,0.2,86.0,0.0,0.0,1.0,1.0
3,2020-08-21 23,3452.76,26.4,0.2,93.0,0.0,0.0,1.0,1.0
3,2020-08-22 00,3442.999765,27.0,1.1,87.0,0.0,0.0,1.0,1.0
3,2020-08-22 01,3416.688,26.4,0.7,90.0,0.0,0.0,1.0,1.0
3,2020-08-22 02,3421.224,26.4,0.7,89.0,0.0,0.0,1.0,1.0
3,2020-08-22 03,3434.292,26.3,1.0,87.0,0.0,0.0,1.0,1.0
3,2020-08-22 04,3415.068,25.7,0.7,89.0,0.0,0.0,1.0,1.0
3,2020-08-22 05,3399.732,25.9,1.3,87.0,0.0,0.0,1.0,1.0
3,2020-08-22 06,3417.486429,25.6,2.1,88.0,0.0,0.0,1.0,1.0
3,2020-08-22 07,3417.7774659999995,25.7,1.2,88.0,0.0,0.0,1.0,1.0
3,2020-08-22 08,3412.785429,26.5,2.0,85.0,0.0,0.0,1.0,1.0
3,2020-08-22 09,3420.7776,26.3,2.6,86.0,0.0,0.0,1.0,1.0
3,2020-08-22 10,3462.047568,27.3,2.3,84.0,0.0,0.0,1.0,1.0
3,2020-08-22 11,3475.672724,27.8,1.3,82.0,0.0,0.0,1.0,1.0
3,2020-08-22 12,3488.609407,28.5,2.0,80.0,0.0,0.0,1.0,1.0
3,2020-08-22 13,3487.099881,28.4,3.1,78.0,0.0,0.1,1.0,1.0
3,2020-08-22 14,3477.329876,24.0,1.5,93.0,0.0,0.2,1.0,1.0
3,2020-08-22 15,3482.7661770000004,23.9,1.6,96.0,2.9,0.0,1.0,1.0
3,2020-08-22 16,3484.596534,25.8,0.9,88.0,0.0,0.4,1.0,1.0
3,2020-08-22 17,3457.172962,26.4,0.4,85.0,0.0,0.1,1.0,1.0
3,2020-08-22 18,3422.259143,24.2,2.3,96.0,7.7,0.0,1.0,1.0
3,2020-08-22 19,3409.056,23.1,1.4,98.0,4.5,0.0,1.0,1.0
3,2020-08-22 20,3406.32,22.3,1.0,99.0,7.7,0.0,1.0,1.0
3,2020-08-22 21,3405.456,22.6,0.7,100.0,2.4,0.0,1.0,1.0
3,2020-08-22 22,3397.151314,22.5,0.4,100.0,5.0,0.0,1.0,1.0
3,2020-08-22 23,3372.285706,22.5,0.6,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 00,3366.8322350000008,22.6,1.1,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 01,3372.4944,22.3,1.5,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 02,3377.376,22.5,0.6,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 03,3367.116,22.1,0.4,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 04,3368.304,22.2,0.1,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 05,3385.692,22.1,0.3,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 06,3376.9440000000004,21.8,0.4,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 07,3367.008,22.7,0.9,100.0,0.0,0.0,1.0,1.0
3,2020-08-23 08,3362.256,23.6,0.9,97.0,0.0,0.0,1.0,1.0
3,2020-08-23 09,3356.4240000000004,25.4,1.4,89.0,0.0,0.8,1.0,1.0
3,2020-08-23 10,3353.724,26.5,1.8,81.0,0.0,1.0,1.0,1.0
3,2020-08-23 11,3364.632,27.4,0.8,80.0,0.0,0.3,1.0,1.0
3,2020-08-23 12,3370.68,28.7,2.4,72.0,0.0,0.9,1.0,1.0
3,2020-08-23 13,3372.516,29.1,2.4,65.0,0.0,0.9,1.0,1.0
3,2020-08-23 14,3388.932,29.5,2.4,65.0,0.0,1.0,1.0,1.0
3,2020-08-23 15,3391.308,29.6,3.4,62.0,0.0,1.0,1.0,1.0
3,2020-08-23 16,3376.4040000000005,30.0,3.4,62.0,0.0,1.0,1.0,1.0
3,2020-08-23 17,3374.568,29.4,3.1,62.0,0.0,1.0,1.0,1.0
3,2020-08-23 18,3395.736,29.1,1.9,65.0,0.0,0.5,1.0,1.0
3,2020-08-23 19,3375.54,27.5,1.5,71.0,0.0,0.7,1.0,1.0
3,2020-08-23 20,3376.9440000000004,25.8,1.1,78.0,0.0,0.0,1.0,1.0
3,2020-08-23 21,3386.88,24.9,0.9,84.0,0.0,0.0,1.0,1.0
3,2020-08-23 22,3377.052,24.5,0.1,88.0,0.0,0.0,1.0,1.0
3,2020-08-23 23,3357.891529,24.4,0.3,89.0,0.0,0.0,1.0,1.0
3,2020-08-24 00,3367.722353,23.6,0.2,93.0,0.0,0.0,1.0,1.0
3,2020-08-24 01,3372.732,23.1,0.1,95.0,0.0,0.0,1.0,1.0
3,2020-08-24 02,3372.0840000000007,22.8,0.5,95.0,0.0,0.0,1.0,1.0
3,2020-08-24 03,3393.468,22.8,0.0,98.0,0.0,0.0,1.0,1.0
3,2020-08-24 04,3419.6040000000007,24.1,1.5,88.0,0.0,0.0,1.0,1.0
3,2020-08-24 05,3425.76,23.7,0.2,91.0,0.0,0.0,1.0,1.0
3,2020-08-24 06,3454.164,24.1,0.1,91.0,0.0,0.0,1.0,1.0
3,2020-08-24 07,3441.204,25.2,0.3,86.0,0.0,0.4,1.0,1.0
3,2020-08-24 08,3507.84,26.7,1.9,77.0,0.0,1.0,1.0,1.0
3,2020-08-24 09,3540.024000000001,27.6,2.4,74.0,0.0,1.0,1.0,1.0
3,2020-08-24 10,3569.076,29.0,2.4,68.0,0.0,1.0,1.0,1.0
3,2020-08-24 11,3542.508,29.7,2.9,67.0,0.0,1.0,1.0,1.0
3,2020-08-24 12,3559.356,30.9,3.0,68.0,0.0,1.0,1.0,1.0
3,2020-08-24 13,3575.664,31.1,4.2,62.0,0.0,0.9,1.0,1.0
3,2020-08-24 14,3600.288,30.5,3.6,67.0,0.0,0.6,1.0,1.0
3,2020-08-24 15,3579.768,31.4,4.4,61.0,0.0,1.0,1.0,1.0
3,2020-08-24 16,3578.688,31.3,3.8,63.0,0.0,1.0,1.0,1.0
3,2020-08-24 17,3578.337,31.4,3.1,64.0,0.0,1.0,1.0,1.0
3,2020-08-24 18,3576.5873409999995,30.1,2.7,69.0,0.0,1.0,1.0,1.0
3,2020-08-24 19,3572.334982,29.2,1.0,72.0,0.0,0.6,1.0,1.0
3,2020-08-24 20,3571.432457,28.0,0.1,79.0,0.0,0.0,1.0,1.0
3,2020-08-24 21,3569.301794,27.6,0.1,82.0,0.0,0.0,1.0,1.0
3,2020-08-24 22,3549.66049,27.5,0.4,84.0,0.0,0.0,1.0,1.0
3,2020-08-24 23,3465.782444,27.2,0.4,84.0,0.0,0.0,1.0,1.0
4,2020-06-01 00,339.552,22.6,0.7,62.0,0.0,0.0,1.0,1.0
4,2020-06-01 01,387.504,21.7,1.7,67.0,0.0,0.0,1.0,1.0
4,2020-06-01 02,203.472,21.4,2.0,69.0,0.0,0.0,1.0,1.0
4,2020-06-01 03,186.192,20.9,1.7,71.0,0.0,0.0,1.0,1.0
4,2020-06-01 04,185.76,20.7,1.8,73.0,0.0,0.0,1.0,1.0
4,2020-06-01 05,196.56,20.5,1.7,74.0,0.0,0.0,1.0,1.0
4,2020-06-01 06,204.336,20.6,1.2,73.0,0.0,0.0,1.0,1.0
4,2020-06-01 07,221.18400000000003,21.3,2.2,70.0,0.0,0.0,1.0,1.0
4,2020-06-01 08,288.576,21.8,2.4,69.0,0.0,0.3,1.0,1.0
4,2020-06-01 09,500.6880000000001,23.0,2.7,64.0,0.0,1.0,1.0,1.0
4,2020-06-01 10,629.856,25.5,3.8,55.0,0.0,1.0,1.0,1.0
4,2020-06-01 11,684.288,26.9,5.1,43.0,0.0,1.0,1.0,1.0
4,2020-06-01 12,663.552,26.9,4.6,41.0,0.0,0.8,1.0,1.0
4,2020-06-01 13,962.064,27.8,5.0,32.0,0.0,1.0,1.0,1.0
4,2020-06-01 14,842.4,28.0,5.4,29.0,0.0,1.0,1.0,1.0
4,2020-06-01 15,1002.672,27.7,3.9,31.0,0.0,1.0,1.0,1.0
4,2020-06-01 16,733.9680000000002,27.7,4.9,31.0,0.0,1.0,1.0,1.0
4,2020-06-01 17,724.8960000000002,26.8,4.3,32.0,0.0,1.0,1.0,1.0
4,2020-06-01 18,564.048,26.6,3.7,31.0,0.0,1.0,1.0,1.0
4,2020-06-01 19,468.72,25.9,5.1,30.0,0.0,0.8,1.0,1.0
4,2020-06-01 20,418.176,24.4,3.0,31.0,0.0,0.3,1.0,1.0
4,2020-06-01 21,373.2480000000001,23.2,2.2,31.0,0.0,0.0,1.0,1.0
4,2020-06-01 22,383.184,22.3,1.8,32.0,0.0,0.0,1.0,1.0
4,2020-06-01 23,407.376,20.9,1.3,38.0,0.0,0.0,1.0,1.0
4,2020-06-02 00,359.856,19.9,1.4,40.0,0.0,0.0,1.0,1.0
4,2020-06-02 01,357.264,18.5,2.0,47.0,0.0,0.0,1.0,1.0
4,2020-06-02 02,352.51199999999994,18.1,1.5,49.0,0.0,0.0,1.0,1.0
4,2020-06-02 03,257.472,16.6,1.2,56.0,0.0,0.0,1.0,1.0
4,2020-06-02 04,209.52,16.1,1.4,58.0,0.0,0.0,1.0,1.0
4,2020-06-02 05,205.2,16.0,1.0,61.0,0.0,0.0,1.0,1.0
4,2020-06-02 06,196.56,15.8,0.9,60.0,0.0,0.4,1.0,1.0
4,2020-06-02 07,179.28,18.6,0.6,50.0,0.0,1.0,1.0,1.0
4,2020-06-02 08,173.232,19.8,1.2,47.0,0.0,0.9,1.0,1.0
4,2020-06-02 09,493.776,21.9,1.9,40.0,0.0,1.0,1.0,1.0
4,2020-06-02 10,587.52,24.6,1.1,32.0,0.0,1.0,1.0,1.0
4,2020-06-02 11,616.464,25.7,1.9,29.0,0.0,1.0,1.0,1.0
4,2020-06-02 12,636.336,28.2,2.5,27.0,0.0,1.0,1.0,1.0
4,2020-06-02 13,864.0,28.1,2.6,28.0,0.0,0.4,1.0,1.0
4,2020-06-02 14,964.224,28.3,3.9,24.0,0.0,0.3,1.0,1.0
4,2020-06-02 15,750.816,26.5,4.1,27.0,0.0,0.1,1.0,1.0
4,2020-06-02 16,914.112,25.9,0.5,31.0,0.0,0.0,1.0,1.0
4,2020-06-02 17,874.368,26.5,1.0,29.0,0.0,0.1,1.0,1.0
4,2020-06-02 18,547.776,26.7,0.8,30.0,0.0,0.1,1.0,1.0
4,2020-06-02 19,495.504,25.9,0.0,31.0,0.0,0.1,1.0,1.0
4,2020-06-02 20,491.616,24.1,1.1,39.0,0.0,0.0,1.0,1.0
4,2020-06-02 21,422.064,22.7,0.2,46.0,0.0,0.0,1.0,1.0
4,2020-06-02 22,325.296,21.9,0.8,46.0,0.0,0.0,1.0,1.0
4,2020-06-02 23,333.07199999999995,21.6,0.2,47.0,0.0,0.0,1.0,1.0
4,2020-06-03 00,347.76,21.2,0.9,49.0,0.0,0.0,1.0,1.0
4,2020-06-03 01,343.0080000000001,20.1,0.6,52.0,0.0,0.0,1.0,1.0
4,2020-06-03 02,324.0,19.7,1.4,55.0,0.0,0.0,1.0,1.0
4,2020-06-03 03,199.584,19.3,1.5,56.0,0.0,0.0,1.0,1.0
4,2020-06-03 04,199.584,19.0,1.3,58.0,0.0,0.0,1.0,1.0
4,2020-06-03 05,201.312,17.9,0.0,65.0,0.0,0.0,1.0,1.0
4,2020-06-03 06,240.624,17.8,0.6,70.0,0.0,0.0,1.0,1.0
4,2020-06-03 07,177.12,19.1,0.5,60.0,0.0,0.0,1.0,1.0
4,2020-06-03 08,298.512,21.2,0.6,57.0,0.0,0.0,1.0,1.0
4,2020-06-03 09,509.328,21.8,1.5,53.0,0.0,0.0,1.0,1.0
4,2020-06-03 10,623.376,24.2,1.4,49.0,0.0,0.0,1.0,1.0
4,2020-06-03 11,671.328,24.9,1.0,49.0,0.0,0.1,1.0,1.0
4,2020-06-03 12,681.696,26.5,2.1,49.0,0.0,1.0,1.0,1.0
4,2020-06-03 13,638.064,28.4,1.6,46.0,0.0,1.0,1.0,1.0
4,2020-06-03 14,721.44,28.7,2.6,45.0,0.0,1.0,1.0,1.0
4,2020-06-03 15,932.688,29.3,2.2,43.0,0.0,1.0,1.0,1.0
4,2020-06-03 16,948.672,30.2,3.0,41.0,0.0,0.9,1.0,1.0
4,2020-06-03 17,868.752,30.5,2.3,41.0,0.0,0.9,1.0,1.0
4,2020-06-03 18,537.84,29.8,2.0,42.0,0.0,0.6,1.0,1.0
4,2020-06-03 19,535.248,28.4,2.5,50.0,0.0,0.8,1.0,1.0
